px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	meas_type
NIS
7.81114	-7.9212	-1.30565	-7.07083	0.000156495	4.44057	-10.3382	4.45	-10.35	0	2.72898	L	6.95285e-310
7.81119	-7.92141	-1.30918	-7.07107	0.00015648	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687	R	6.95285e-310
7.77389	-7.95027	-1.30912	-7.07503	0.000161397	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685	L	6.95285e-310
7.7736	-7.95008	-1.31257	-7.07528	0.000161448	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927	R	6.95285e-310
7.73835	-7.97452	-1.31253	-7.07887	0.000164975	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926	L	6.95285e-310
7.73723	-7.97333	-1.31616	-7.07913	0.000165046	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578	R	6.95285e-310
7.70418	-7.9936	-1.31613	-7.08236	0.000165888	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576	L	6.95285e-310
7.70326	-7.99262	-1.31837	-7.0825	0.000165958	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952	R	6.95285e-310
7.67334	-8.0084	-1.31835	-7.0853	0.000167078	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951	L	6.95285e-310
7.67187	-8.00674	-1.31983	-7.08539	0.000167132	4.95209	-8.96272	5	-9.05	0.999884	1.99977	R	6.95285e-310
7.64375	-8.01985	-1.31981	-7.08793	0.000166911	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974	L	6.95285e-310
7.64242	-8.01836	-1.32148	-7.08804	0.0001668	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708	R	6.95285e-310
7.61751	-8.02735	-1.32148	-7.09015	0.000165727	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705	L	6.95285e-310
7.61593	-8.02552	-1.32189	-7.09018	0.000165752	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957	R	6.95285e-310
7.59357	-8.03179	-1.32189	-7.09198	0.000164511	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954	L	6.95285e-310
7.59203	-8.03001	-1.32246	-7.09202	0.000164537	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807	R	6.95285e-310
7.57121	-8.034	-1.32247	-7.0936	0.000163308	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808	L	6.95285e-310
7.56925	-8.03168	-1.32303	-7.09364	0.000163299	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608	R	6.95285e-310
7.5522	-8.03215	-1.32304	-7.09479	0.000163344	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606	L	6.95285e-310
7.55033	-8.02992	-1.323	-7.09479	0.000163343	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801	R	6.95285e-310
7.53588	-8.02781	-1.32302	-7.09563	0.000163438	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801	L	6.95285e-310
7.53399	-8.02555	-1.32286	-7.09563	0.000163529	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798	R	6.95285e-310
7.52191	-8.02128	-1.32289	-7.0962	0.000163927	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798	L	6.95285e-310
7.52012	-8.01913	-1.32229	-7.09618	0.000163881	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027	R	6.95285e-310
7.51033	-8.0129	-1.32232	-7.0965	0.00016447	6.452	-7.36418	6.45	-7.35	1.82025	1.82025	L	6.95285e-310
7.50826	-8.0104	-1.32043	-7.09643	0.000164606	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908	R	6.95285e-310
7.50173	-8.0018	-1.32046	-7.09641	0.000164983	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908	L	6.95285e-310
7.49974	-7.99939	-1.32048	-7.09641	0.000165347	6.68682	-6.93297	6.8	-7.05	0.908005	1.816	R	6.95285e-310
7.49452	-7.98884	-1.32052	-7.0962	0.000166491	6.86356	-6.94732	6.85	-6.95	0.908	1.81601	L	6.95285e-310
7.49299	-7.98697	-1.31834	-7.09616	0.000166973	7.08741	-6.92602	7	-6.85	2.72856	1.81904	R	6.95285e-310
7.49077	-7.97443	-1.31838	-7.09565	0.000168192	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902	L	6.95285e-310
7.48926	-7.97258	-1.31765	-7.09565	0.000168676	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202	R	6.95285e-310
7.48906	-7.95823	-1.3177	-7.09491	0.000168587	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018	L	6.95285e-310
7.4877	-7.95656	-1.31391	-7.09494	0.00016889	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884	R	6.95285e-310
7.49033	-7.94133	-1.31396	-7.09397	0.000167381	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884	L	6.95285e-310
7.48898	-7.93967	-1.31154	-7.09405	0.000167512	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549	R	6.95285e-310
7.49341	-7.92358	-1.31159	-7.09291	0.000167038	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545	L	6.95285e-310
7.49243	-7.92236	-1.30896	-7.09308	0.000167177	8.03231	-6.28406	8	-6.25	2.72931	1.81954	R	6.95285e-310
7.4995	-7.90432	-1.30901	-7.09167	0.000168231	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952	L	6.95285e-310
7.49852	-7.9031	-1.30727	-7.09185	0.000168153	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976	R	6.95285e-310
7.50736	-7.88335	-1.30733	-7.09023	0.000168205	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976	L	6.95285e-310
7.50664	-7.88243	-1.3033	-7.09083	0.000168321	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326	R	6.95285e-310
7.51821	-7.86205	-1.30336	-7.089	0.000167207	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321	L	6.95285e-310
7.5177	-7.86138	-1.30147	-7.08946	0.000167262	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775	R	6.95285e-310
7.53091	-7.83918	-1.30153	-7.08743	0.000166137	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773	L	6.95285e-310
7.53061	-7.83874	-1.29936	-7.08812	0.000166191	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656	R	6.95285e-310
7.5454	-7.81507	-1.29942	-7.08591	0.000164918	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655	L	6.95285e-310
